"location_num","location_name","location_status","operator_num","operator_name","operator_type","co_owned_flag","projected_open_date","open_date","closed_date","location_category","concept_type","location_type","location_subtype","prototype","location_format","square_footage","prototype_square_footage","has_drive_thru","drive_thru_lanes","drive_thru_pickup_windows","kitchen_layout","parking_spaces","parking_spaces_handicap","has_dining_room","seating_total_original","address_line_1","address_line_2","address_line_3","city","county","state","country_name","country_code","zip_code","gps_latitude","gps_longitude","phone_number","price_group","distribution_center","dc_code","distributor","region","service_team_code","service_team","business_consultant","operations_lead","area_director","operator_team_code","operator_team","market_code","market","last_updated","filepath","insert_timestamp","load_date"
"00361",The Parks at Arlington,OPEN,"19150",Brad Breedlove,OPR,N,1988-02-24 00:00:00.000,1988-02-24 00:00:00.000,,Core,CFA,MALL,MALL,,Food Court,0.00,0.00,N,0,,L-Traditional,0,0,N,0,"3811 S Cooper St","2140 The Parks at Arlington",,Arlington,Tarrant,TX,United States,US,"76015-4120","32.68031",-97.12959,"817/472-9917","26",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,David Powell,David Powell,Hoovey McGuirt,DFAI,DFW Arlington/Irving,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00380",Woodland Hills Mall,OPEN,"00905",Arthur Greeno,OPR,N,1988-11-17 00:00:00.000,1988-11-17 00:00:00.000,,Core,CFA,MALL,MALL,,Food Court,0.00,0.00,N,0,,L-Traditional,0,0,N,0,"7021 S Memorial Dr Ste 260A",,,Tulsa,Tulsa,OK,United States,US,"74133-2068","36.06327",-95.8817,"918/252-4429","21",McLane-Oklahoma City OK,,MCLANE COMPANY INC,Southwest Region,S1,SW Region Team #1,Jerry Southerland,Jerry Southerland,Jodee Morgan,TULS,Tulsa,"671","Tulsa, OK",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00432",Six Flags Mall,CLOSED,"00001",,TMP,Y,1990-06-04 00:00:00.000,1990-06-04 00:00:00.000,2003-09-30 00:00:00.000,Core,CFA,MALL,MALL,,Food Court,,,N,0,,,,,N,,"2831 E Division St Ste 105b",,,Arlington,Tarrant,TX,United States,US,"76011-6743",,,"817/649-1130","1",,,,Southwest Region,S3,SW Region Team #3,David Powell,David Powell,Hoovey McGuirt,DFAI,DFW Arlington/Irving,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01173",Towson Town Center,OPEN,"14106",Natalie Martz,OPR,N,1999-10-15 00:00:00.000,2000-01-01 00:00:00.000,,Core,CFA,MALL,MALL,,Food Court,0.00,0.00,N,0,,L-Traditional,0,0,N,0,"825 Dulaney Valley Rd Ste 3285",,,Towson,Baltimore,MD,United States,US,"21204-3204","39.40378",-76.59928,"410/296-4950","35",FA-Jessup MD,JES,Food Authority South,Northeast Region,N1,NE Region Team #1,Tyler Cape,Tyler Cape,Demetrius Ingram,BMNW,Baltimore Northwest,"512","Baltimore, MD",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80492",Indiana Wesleyan University,OPEN,"04643",Chris Flanagan,OPR,N,,2011-09-19 00:00:00.000,,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"4201 S Washington St",Barnes Student Center,,Marion,Grant,IN,United States,US,"46953-4974","40.51914",-85.66366777,"765/677-2310","26",QCD - Indianapolis,IND,Quality Custom Distribution,Midwest Region,M3,MW Licensing Team,,,,LI25,Licensing Carolyn MW,"527","Indianapolis, IN",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00066",Broward Mall,OPEN,"16824",Jennifer Austin,OPR,N,1986-03-13 00:00:00.000,1986-03-13 00:00:00.000,,Core,CFA,MALL,MALL,,Food Court,652.00,0.00,N,0,,L-Traditional,0,0,N,0,"8000 W Broward Blvd Ste 5005",,,Plantation,Broward,FL,United States,US,"33388-0007","26.1171729",-80.2547408,"954/476-9425","28",QCD-Miami FL,MIA,Quality Custom Distribution,Southeast Region,E2,SE Region Team #2,Rosa Rodriguez,Rosa Rodriguez,Brent Townsend,SFL1,South Florida 1,"528","Miami-Ft. Lauderdale, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04555",Sanford Stadium OSL,OPEN,"01364",Shane Todd,OPR,N,2019-09-26 00:00:00.000,2019-10-12 00:00:00.000,,Satellite,CFA,OCL,SAT,,Food Court,0.00,0.00,N,0,,,,0,N,,"280 E Campus Rd",Gate 6 Loading Dock,,Athens,Clarke,GA,United States,US,"30602-0001","33.95",-83.373,"706/215-5924","26",MB-Atlanta GA,ATL,MARTIN BROWER,Southeast Region,E1,SE Region Team #1,Shelby Hepler,Shelby Hepler,Lauren Miller,ATHN,Athens,"524","Atlanta, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00933",West Mercury Blvd DTO-Terminated,NEVER OPENED,,,,,,,,Core,CFA,DTO,DTO,,Stand Alone,,,N,,,,,,N,,,,,Hampton,,VA,United States,US,,,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02378",Odessa FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,,,,Odessa,Pasco,FL,United States,US,"33556",,,,,,,,,,,,,,,,"539","Tampa-St. Petersburg (Sarasota), FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01386",Fayetteville Towne Center FSU,OPEN,"01266",Doug Barnett,OPR,N,2001-12-13 00:00:00.000,2001-12-13 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4664.00,0.00,Y,2,1,Dual Line,61,3,N,140,"875 Glynn St S",,,Fayetteville,Fayette,GA,United States,US,"30214-2002","33.429835",-84.458569,"770/460-7602","18",MB-Atlanta GA,ATL,MARTIN BROWER,Southeast Region,E1,SE Region Team #1,Ben Collier,Ben Collier,Lauren Miller,AT16,ATL-Coweta/Fayette,"524","Atlanta, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02479",Greenwood Village FSU,OPEN,"08543",Craig Goettsche,OPR,N,2014-04-03 00:00:00.000,2014-04-03 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4512.00,0.00,Y,2,1,Centerline,57,3,N,106,"9331 E Arapahoe Rd ",,,Greenwood Village,Arapahoe,CO,United States,US,"80112-3606","39.595656",-104.879663,"303/706-0106","28",QCD-Aurora CO,DEN,Quality Custom Distribution,West Region,W2,West Region Team #2,Essy Lucas,Essy Lucas,Todd Grubbs,DVSE,Denver East,"751","Denver, CO",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04810",Expressway Plaza FSU,FUTURE,,,,,2023-10-19 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4788.00,N,0,,,0,0,N,0,"2280 N Ocean Ave # 2350",,,Farmingville,Suffolk,NY,United States,US,"11738-2911","40.827328",-73.021408,,,,,,Northeast Region,N2,NE Region Team #2,Brian Corbett,Brian Corbett,Scott Stover,LONG,Long Island,"501","New York, NY",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01404",Heights Corner FSU,OPEN,"01308",Bruce Slone,OPR,N,2002-12-19 00:00:00.000,2002-12-19 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4202.00,0.00,Y,2,1,Midline,,3,N,,"3200 Hulen St",,,Fort Worth,Tarrant,TX,United States,US,"76107-6172","32.728773",-97.388396,"817/737-4904","19",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Paula Turner,Paula Turner,Hoovey McGuirt,DFSN,DFW Dallas Ft Worth,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03964",Red Oak FSU,OPEN,"18610",Jeremy Trojacek,OPR,N,2018-04-12 00:00:00.000,2018-04-12 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4958.00,0.00,Y,2,1,Centerline,75,3,N,115,"200 Sharaf Avenue",,,Red Oak,Ellis,TX,United States,US,"75154","32.53231",-96.82021,"972/576-4804","23",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,David Powell,David Powell,Hoovey McGuirt,DALS,DFW Dallas South,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02763",Kinston FSU,OPEN,"11725",John McPhaul,OPR,N,2010-12-09 00:00:00.000,2010-12-09 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4317.00,0.00,Y,1,1,L-Traditional,46,0,N,0,"4499 Us Highway 70 W",,,Kinston,Lenoir,NC,United States,US,"28504-7576","35.260395",-77.650628,"252/208-0744","18",QCD-Suffolk VA,SUF,Quality Custom Distribution,Atlantic Region,A3,AT Region Team #3,Ernest Gibson,Buck Anderson,Eren Page,ENC1,Eastern N Carolina I,"545","Greenville-New Bern-Washington, NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03499",South County FSU,OPEN,"14969",Chris Torres,OPR,N,2016-03-31 00:00:00.000,2016-03-31 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4697.00,0.00,Y,2,1,Centerline,113,5,N,58,"4125 Lemay Ferry Rd ",,,Saint Louis,Saint Louis (Ind Cit,MO,United States,US,"63129-1859","38.504785",-90.32822,"314/845-3499","27",McLane-Shawnee KS,SHA,MCLANE COMPANY INC,Midwest Region,M1,MW Region Team #1,Gina Tucker,Gina Tucker,Scott Mayson,STLO,St. Louis,"609","St. Louis, MO",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"70013",Waterfall,CLOSED,,,,,,2014-08-26 00:00:00.000,2018-03-31 00:00:00.000,Core,DWH,HJG,DH,,,0.00,0.00,N,0,,,0,0,N,0,"600 Lanier Ave W",,,Fayetteville,Fayette,GA,United States,US,"30214-1833","33.4456",-84.4669,,"7",,,,Continuous Improvement,DH,Dwarf House Svc Team,Mandy Dawkins,Mandy Dawkins,,DWH,Dwarf House,"524","Atlanta, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01533",Homewood FSU - Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,"3105 Independence Drive",,,Homewood,Jefferson,AL,United States,US,"35209",,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00426",North East Mall,OPEN,"00353",Rich Eager,OPR,N,1990-11-16 00:00:00.000,1990-11-16 00:00:00.000,,Core,CFA,MALL,MALL,,Food Court,0.00,0.00,N,0,,L-Traditional,,0,N,,"1101 Melbourne Rd Ste 2307",,,Hurst,Tarrant,TX,United States,US,"76053-6212","32.83008",-97.19992,"817/595-4965","21",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Bill Chiles,Bill Chiles,Hoovey McGuirt,DFMC,DFW Mid Cities,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"50048",Nashville Market Distribution Center #1,NEVER OPENED,,,,,,,,,,CORP,SAT,,,0.00,0.00,,0,,,,,,,t/b/d,,,Nashville,t/b/d,TN,United States,US,"37011","0","0",,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03846",Altamonte Springs FSU,OPEN,"00457",Frank Yurchak,OPR,N,2018-11-28 00:00:00.000,2018-11-28 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4325.00,0.00,Y,2,1,Centerline,85,4,N,134,"234 W State Road 436",,,Altamonte Springs,Seminole,FL,United States,US,"32714-4202","28.661393",-81.392579,"407/786-2274","24",QCD-Apopka FL,APO,Quality Custom Distribution,Southeast Region,E2,SE Region Team #2,Kim Gartrell,Kim Gartrell,Brent Townsend,ORLN,Orlando North,"534","Orlando-Daytona Beach-Melbourne, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04201",Terminated Nimmo Parkway FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,Princess Ann Blvd & Nimmo Parkway,,,Virginia Beach,Virginia Beach (Ind,VA,United States,US,"23453","36.756311",-76.062235,,,,,,,,,,,,,,"544","Norfolk-Portsmouth-Newport News, VA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03897",North Rockwall FSU,OPEN,"01927",Tim Moseley,OPR,N,2020-07-01 00:00:00.000,2020-07-01 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4927.00,0.00,Y,2,1,Centerline,50,3,N,66,"1979 N Goliad",,,Rockwall,Rockwall,TX,United States,US,"75087","32.94986",-96.46264,"972/722-7010","24",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Patrick Coussens,Patrick Coussens,Hoovey McGuirt,DALE,DFW Dallas East,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03889",Terminated Terminated El Dorado Hills Blvd & Hwy 5,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4634.00,N,0,,,0,0,N,0,NWC of El Dorado Hills BLVD & Hwy 50,,,El Dorado Hills,El Dorado,CA,United States,US,"95762","38.654199",-121.071918,,,,,,West Region,W1,West Region Team #1,Ron Pentz,Ron Pentz,Mike Hensley,SACE,Sacramento East,"862","Sacramento-Stockton-Modesto, CA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01182",Terminated Clemson FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,Highway 123,,,Clemson,,SC,United States,US,,,,,,,,,Atlantic Region,A2,AT Region Team #2,Bill English,Bill English,Kevin Malone,USN,Upstate North,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01106",Market Street FSU,OPEN,"00142",Raymond Skelton,OPR,N,1999-10-28 00:00:00.000,1999-10-28 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4211.00,0.00,Y,1,1,Dual Line,61,3,N,120,"5123 Market St ",,,Wilmington,New Hanover,NC,United States,US,"28405-3431","34.24508",-77.87917,"910/397-2884","23",QCD-Pineville NC,PIN,Quality Custom Distribution,Atlantic Region,A1,AT Region Team #1,Jack Kerr,Jack Kerr,Amy Millard,WILM,Wilmington,"550","Wilmington, NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04620",Lake Forest Dr & Hwy 380 FSU,OPEN,"04524",Christy Davis,OPR,N,2021-10-21 00:00:00.000,2021-10-21 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,5017.00,5017.00,Y,2,1,Centerline,57,3,N,102,"5001 W University Dr",,,McKinney,Collin,TX,United States,US,"75071","33.217821",-96.679897,"469/384-2440","24",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Paula Turner,Paula Turner,Hoovey McGuirt,DFFM,DFW Frisco/McKinney,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80113",North Carolina State University,OPEN,"11287",Drew Caffrey,OPR,N,1994-08-24 00:00:00.000,1994-08-24 00:00:00.000,,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"2600 Founders Dr",,,Raleigh,Wake,NC,United States,US,"27695-0001","35.78778",-78.67077173,"919/515-7910","15",QCD-Pineville NC,PIN,Quality Custom Distribution,Atlantic Region,A4,AT Licensing Team,,,,LI01,Licensing John AT,"560","Raleigh-Durham (Fayetteville), NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80602",Terminated Houston George Bush Inter'l Airport - T,NEVER OPENED,,,,,,,,LIC,LIC,AIR,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"2800 N Terminal Rd",Terminal C,,Houston,Harris,TX,United States,US,"77032-5569","0","0",,"13",,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02516",Redstone of Kenwood FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,4569.00,,Y,2,1,,,,N,144,Montgomery Rd,,,Cincinnati,Hamilton,OH,United States,US,"45236-2942","39.19793",-84.3839,,,,,,Midwest Region,M1,MW Region Team #1,Chris Tyndal,,Scott Mayson,CINN,Cincinnati North,"515","Cincinnati, OH",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00071",Crossroads Mall (CO),CLOSED,"00001",,TMP,Y,1983-08-11 00:00:00.000,1983-08-11 00:00:00.000,1995-07-31 00:00:00.000,Core,CFA,MALL,MALL,,Food Court,,,N,,,,,,Y,,"155 Crossroads Mall,","1700 28th Street",,Boulder,Boulder,CO,United States,US,"80301",,,"303/447-0545",,,,,West Region,W2,West Region Team #2,John Adams,John Adams,Todd Grubbs,DENS,Denver South,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03956",Terminated Stratford FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"350 Barnum Avenue Cutoff ",,,Stratford,Fairfield,CT,United States,US,"06614-5113","41.199152",-73.121787,,,,,,,,,,,,,,"533","Hartford & New Haven, CT",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80343",Indiana University of Pennsylvania,OPEN,"02864",Todd Murgi,OPR,N,2002-01-16 00:00:00.000,2002-01-16 00:00:00.000,,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,,0,N,,"319 Pratt Dr",,,Indiana,Indiana,PA,United States,US,"15701-2954","40.61948",-79.15455127,"724/357-7571","29",MBM-Lockbourne OH,LOC,MCLANE COMPANY INC,Northeast Region,N3,NE Licensing Team,,,,LI02,Licensing Sara C NE,"508","Pittsburgh, PA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"30021",Yonge & Eglington In-Line,FUTURE,,,,,2022-12-31 00:00:00.000,,,Core,CFA,MALL,MALL,,In-Line,0.00,0.00,N,0,,,0,0,N,0,"2300 Yonge Street",,,Toronto,Ontario,ON,Canada,CA,M4P 1E4,"43.707061",-79.396583,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04734",Medina (OH) FSU,FUTURE,,Tony Morgano,,,2021-12-02 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,1,,0,0,N,0,"1007 N Court St",,,Medina,Medina,OH,United States,US,"44256-1565","41.155016",-81.863393,,"26",MB-St John MI,STJ,MARTIN BROWER,Midwest Region,M2,MW Region Team #2,Lauren Schwartz,Lauren Schwartz,Dericus Harvey,CLEV,Cleveland,"510","Cleveland-Akron (Canton), OH",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02208",Terminated Indian Trail FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,Highway 74,SEC Indian Trail - Fairview Rd,,Indian Trail,Union,NC,United States,US,,,,,,,,,Atlantic Region,A3,AT Region Team #3,Buck Anderson,Dave Villiger,Eren Page,CHR3,Charlotte III,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03688",Rohnert Park FSU,OPEN,"17564",Jas Bains,OPR,N,2017-03-02 00:00:00.000,2017-03-02 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,5391.00,4150.00,Y,1,1,Centerline,96,0,N,148,"5080 Redwood Dr",,,Rohnert Park,Sonoma,CA,United States,US,"94928-7905","38.362888",-122.713863,"707/585-7462","33",Mclane - Manteca CA,MTC,MCLANE COMPANY INC,West Region,W1,West Region Team #1,Danielle Jackson,Danielle Jackson,Mike Hensley,BAY,Bay Area,"807","San Francisco-Oakland-San Jose, CA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80026",University of Missouri-Columbia,CLOSED,"02104",Mark Simmonds,OPR,N,,1994-01-21 00:00:00.000,2008-12-20 00:00:00.000,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"900 Rawlins Brady Cmns",,,Columbia,Boone,MO,United States,US,"65211-0001","38.9293",-92.3972,"573/882-5493","7",,,,Midwest Region,M1,MW Region Team #1,Dean Laws,Courtney Stephenson,Scott Mayson,SWMO,Southwest Missouri,"546","Columbia, SC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04985",Manning [SC] FSU,FUTURE,,,,,2022-07-21 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4937.00,N,0,,,0,0,N,0,"2931 Paxville Hwy",,,Manning,Clarendon,SC,United States,US,"29102-6449","33.702782",-80.241301,,,,,,Atlantic Region,A2,AT Region Team #2,Mark Pimpo,Mark Pimpo,Kevin Malone,CLMA,Columbia,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80564",Southeastern University,OPEN,"01539",Scott Brickhouse,OPR,N,2014-08-31 00:00:00.000,2014-09-04 00:00:00.000,,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"1000 Longfellow Blvd",Pansler Alumni Student Center,,Lakeland,Polk,FL,United States,US,"33801-6034","28.03061",-81.91801995,,"26",QCD-Apopka FL,APO,Quality Custom Distribution,Southeast Region,E4,SE Licensing Team,,,,LI05,Licensing Scott SE,"539","Tampa-St. Petersburg (Sarasota), FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02897",Folsom FSU,OPEN,"11291",Matt Crane,OPR,N,2012-06-28 00:00:00.000,2012-06-28 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,2897.00,0.00,Y,2,1,Centerline,44,0,N,100,"2679 E Bidwell St",,,Folsom,Sacramento,CA,United States,US,"95630-6404","38.6568",-121.12653,"916/817-2697","33",Mclane - Manteca CA,MTC,MCLANE COMPANY INC,West Region,W1,West Region Team #1,Ron Pentz,Ron Pentz,Mike Hensley,SACE,Sacramento East,"862","Sacramento-Stockton-Modesto, CA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01722",The Fountains of Miramar FSU,OPEN,"08263",Jude Hodges,OPR,N,2007-05-10 00:00:00.000,2007-05-10 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,3931.00,0.00,Y,1,1,L-Traditional,37,2,N,0,"3211 SW 160th Ave",,,Miramar,Broward,FL,United States,US,"33027-4215","25.98002604",-80.35840965,"954/433-3890","15",QCD-Miami FL,MIA,Quality Custom Distribution,Southeast Region,E2,SE Region Team #2,Rosa Rodriguez,Rosa Rodriguez,Brent Townsend,SFL2,South Florida 2,"528","Miami-Ft. Lauderdale, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
